Tahun,Negeri,Zon,Tarikh,Imsak,Subuh,Syuruk,Zohor,Asar,Maghrib,Isyak
2021,Pulau Pinang,PNG01,12/09/2021,5:52:00,6:02:00,7:09:00,13:17:00,16:19:00,19:21:00,20:30:00
2021,Pulau Pinang,PNG01,13/09/2021,5:52:00,6:02:00,7:08:00,13:17:00,16:20:00,19:20:00,20:30:00
2021,Pulau Pinang,PNG01,14/09/2021,5:52:00,6:02:00,7:08:00,13:16:00,16:20:00,19:20:00,20:29:00
2021,Pulau Pinang,PNG01,15/09/2021,5:51:00,6:01:00,7:08:00,13:16:00,16:20:00,19:19:00,20:28:00
2021,Pulau Pinang,PNG01,16/09/2021,5:51:00,6:01:00,7:08:00,13:16:00,16:20:00,19:19:00,20:28:00
2021,Pulau Pinang,PNG01,17/09/2021,5:51:00,6:01:00,7:07:00,13:15:00,16:21:00,19:18:00,20:27:00
2021,Pulau Pinang,PNG01,18/09/2021,5:51:00,6:01:00,7:07:00,13:15:00,16:21:00,19:18:00,20:27:00
2021,Pulau Pinang,PNG01,19/09/2021,5:51:00,6:01:00,7:07:00,13:15:00,16:21:00,19:17:00,20:26:00
2021,Pulau Pinang,PNG01,20/09/2021,5:50:00,6:00:00,7:07:00,13:14:00,16:21:00,19:17:00,20:26:00
2021,Pulau Pinang,PNG01,21/09/2021,5:50:00,6:00:00,7:07:00,13:14:00,16:21:00,19:16:00,20:25:00
2021,Pulau Pinang,PNG01,22/09/2021,5:50:00,6:00:00,7:06:00,13:14:00,16:22:00,19:16:00,20:25:00
2021,Pulau Pinang,PNG01,23/09/2021,5:50:00,6:00:00,7:06:00,13:13:00,16:22:00,19:15:00,20:24:00
2021,Pulau Pinang,PNG01,24/09/2021,5:50:00,6:00:00,7:06:00,13:13:00,16:22:00,19:15:00,20:24:00
2021,Pulau Pinang,PNG01,25/09/2021,5:49:00,5:59:00,7:06:00,13:13:00,16:22:00,19:14:00,20:23:00
2021,Pulau Pinang,PNG01,26/09/2021,5:49:00,5:59:00,7:06:00,13:12:00,16:22:00,19:14:00,20:23:00
2021,Pulau Pinang,PNG01,27/09/2021,5:49:00,5:59:00,7:05:00,13:12:00,16:22:00,19:13:00,20:22:00
2021,Pulau Pinang,PNG01,28/09/2021,5:49:00,5:59:00,7:05:00,13:12:00,16:22:00,19:13:00,20:22:00
2021,Pulau Pinang,PNG01,29/09/2021,5:49:00,5:59:00,7:05:00,13:11:00,16:22:00,19:12:00,20:21:00
2021,Pulau Pinang,PNG01,30/09/2021,5:48:00,5:58:00,7:05:00,13:11:00,16:23:00,19:12:00,20:21:00
2021,Pulau Pinang,PNG01,01/10/2021,5:48:00,5:58:00,7:05:00,13:11:00,16:23:00,19:11:00,20:20:00
2021,Pulau Pinang,PNG01,02/10/2021,5:48:00,5:58:00,7:04:00,13:10:00,16:23:00,19:11:00,20:20:00
2021,Pulau Pinang,PNG01,03/10/2021,5:48:00,5:58:00,7:04:00,13:10:00,16:23:00,19:11:00,20:20:00
2021,Pulau Pinang,PNG01,04/10/2021,5:48:00,5:58:00,7:04:00,13:10:00,16:23:00,19:10:00,20:19:00
2021,Pulau Pinang,PNG01,05/10/2021,5:47:00,5:57:00,7:04:00,13:09:00,16:23:00,19:10:00,20:19:00
2021,Pulau Pinang,PNG01,06/10/2021,5:47:00,5:57:00,7:04:00,13:09:00,16:23:00,19:09:00,20:18:00
2021,Pulau Pinang,PNG01,07/10/2021,5:47:00,5:57:00,7:04:00,13:09:00,16:23:00,19:09:00,20:18:00
2021,Pulau Pinang,PNG01,08/10/2021,5:47:00,5:57:00,7:04:00,13:08:00,16:23:00,19:08:00,20:18:00
2021,Pulau Pinang,PNG01,09/10/2021,5:47:00,5:57:00,7:03:00,13:08:00,16:23:00,19:08:00,20:17:00
2021,Pulau Pinang,PNG01,10/10/2021,5:47:00,5:57:00,7:03:00,13:08:00,16:23:00,19:08:00,20:17:00
2021,Pulau Pinang,PNG01,11/10/2021,5:46:00,5:56:00,7:03:00,13:08:00,16:23:00,19:07:00,20:17:00
2021,Pulau Pinang,PNG01,12/10/2021,5:46:00,5:56:00,7:03:00,13:07:00,16:23:00,19:07:00,20:16:00
2021,Pulau Pinang,PNG01,13/10/2021,5:46:00,5:56:00,7:03:00,13:07:00,16:23:00,19:06:00,20:16:00
2021,Pulau Pinang,PNG01,14/10/2021,5:46:00,5:56:00,7:03:00,13:07:00,16:23:00,19:06:00,20:16:00
2021,Pulau Pinang,PNG01,15/10/2021,5:46:00,5:56:00,7:03:00,13:07:00,16:23:00,19:06:00,20:15:00
2021,Pulau Pinang,PNG01,16/10/2021,5:46:00,5:56:00,7:03:00,13:06:00,16:23:00,19:05:00,20:15:00
2021,Pulau Pinang,PNG01,17/10/2021,5:46:00,5:56:00,7:03:00,13:06:00,16:24:00,19:05:00,20:15:00
2021,Pulau Pinang,PNG01,18/10/2021,5:45:00,5:55:00,7:03:00,13:06:00,16:24:00,19:05:00,20:14:00
2021,Pulau Pinang,PNG01,19/10/2021,5:45:00,5:55:00,7:02:00,13:06:00,16:24:00,19:04:00,20:14:00
2021,Pulau Pinang,PNG01,20/10/2021,5:45:00,5:55:00,7:02:00,13:06:00,16:24:00,19:04:00,20:14:00
2021,Pulau Pinang,PNG01,21/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:04:00,20:14:00
2021,Pulau Pinang,PNG01,22/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:03:00,20:14:00
2021,Pulau Pinang,PNG01,23/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:03:00,20:13:00
2021,Pulau Pinang,PNG01,24/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:03:00,20:13:00
2021,Pulau Pinang,PNG01,25/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:03:00,20:13:00
2021,Pulau Pinang,PNG01,26/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:02:00,20:13:00
2021,Pulau Pinang,PNG01,27/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:02:00,20:13:00
2021,Pulau Pinang,PNG01,28/10/2021,5:45:00,5:55:00,7:02:00,13:05:00,16:24:00,19:02:00,20:13:00
2021,Pulau Pinang,PNG01,29/10/2021,5:45:00,5:55:00,7:03:00,13:05:00,16:24:00,19:02:00,20:13:00
2021,Pulau Pinang,PNG01,30/10/2021,5:45:00,5:55:00,7:03:00,13:05:00,16:24:00,19:02:00,20:12:00
2021,Pulau Pinang,PNG01,31/10/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:24:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,01/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:24:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,02/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,03/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,04/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,05/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,06/11/2021,5:45:00,5:55:00,7:03:00,13:04:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,07/11/2021,5:45:00,5:55:00,7:04:00,13:05:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,08/11/2021,5:45:00,5:55:00,7:04:00,13:05:00,16:25:00,19:01:00,20:12:00
2021,Pulau Pinang,PNG01,09/11/2021,5:45:00,5:55:00,7:04:00,13:05:00,16:26:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,10/11/2021,5:45:00,5:55:00,7:04:00,13:05:00,16:26:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,11/11/2021,5:45:00,5:55:00,7:04:00,13:05:00,16:26:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,12/11/2021,5:45:00,5:55:00,7:05:00,13:05:00,16:26:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,13/11/2021,5:45:00,5:55:00,7:05:00,13:05:00,16:26:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,14/11/2021,5:46:00,5:56:00,7:05:00,13:05:00,16:27:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,15/11/2021,5:46:00,5:56:00,7:05:00,13:05:00,16:27:00,19:01:00,20:13:00
2021,Pulau Pinang,PNG01,16/11/2021,5:46:00,5:56:00,7:06:00,13:06:00,16:27:00,19:01:00,20:14:00
2021,Pulau Pinang,PNG01,17/11/2021,5:46:00,5:56:00,7:06:00,13:06:00,16:27:00,19:01:00,20:14:00
2021,Pulau Pinang,PNG01,18/11/2021,5:46:00,5:56:00,7:06:00,13:06:00,16:27:00,19:01:00,20:14:00
2021,Pulau Pinang,PNG01,19/11/2021,5:47:00,5:57:00,7:07:00,13:06:00,16:28:00,19:01:00,20:14:00
2021,Pulau Pinang,PNG01,20/11/2021,5:47:00,5:57:00,7:07:00,13:06:00,16:28:00,19:01:00,20:14:00
2021,Pulau Pinang,PNG01,21/11/2021,5:47:00,5:57:00,7:07:00,13:07:00,16:28:00,19:02:00,20:15:00
2021,Pulau Pinang,PNG01,22/11/2021,5:47:00,5:57:00,7:08:00,13:07:00,16:29:00,19:02:00,20:15:00
2021,Pulau Pinang,PNG01,23/11/2021,5:48:00,5:58:00,7:08:00,13:07:00,16:29:00,19:02:00,20:15:00
2021,Pulau Pinang,PNG01,24/11/2021,5:48:00,5:58:00,7:08:00,13:07:00,16:29:00,19:02:00,20:16:00
2021,Pulau Pinang,PNG01,25/11/2021,5:48:00,5:58:00,7:09:00,13:08:00,16:30:00,19:02:00,20:16:00
2021,Pulau Pinang,PNG01,26/11/2021,5:48:00,5:58:00,7:09:00,13:08:00,16:30:00,19:03:00,20:16:00
2021,Pulau Pinang,PNG01,27/11/2021,5:49:00,5:59:00,7:10:00,13:08:00,16:30:00,19:03:00,20:17:00
2021,Pulau Pinang,PNG01,28/11/2021,5:49:00,5:59:00,7:10:00,13:09:00,16:31:00,19:03:00,20:17:00
2021,Pulau Pinang,PNG01,29/11/2021,5:49:00,5:59:00,7:10:00,13:09:00,16:31:00,19:03:00,20:17:00
2021,Pulau Pinang,PNG01,30/11/2021,5:50:00,6:00:00,7:11:00,13:09:00,16:31:00,19:04:00,20:18:00
2021,Pulau Pinang,PNG01,01/12/2021,5:50:00,6:00:00,7:11:00,13:10:00,16:32:00,19:04:00,20:18:00
2021,Pulau Pinang,PNG01,02/12/2021,5:51:00,6:01:00,7:12:00,13:10:00,16:32:00,19:04:00,20:18:00
2021,Pulau Pinang,PNG01,03/12/2021,5:51:00,6:01:00,7:12:00,13:11:00,16:33:00,19:05:00,20:19:00
2021,Pulau Pinang,PNG01,04/12/2021,5:51:00,6:01:00,7:13:00,13:11:00,16:33:00,19:05:00,20:19:00
2021,Pulau Pinang,PNG01,05/12/2021,5:52:00,6:02:00,7:13:00,13:11:00,16:33:00,19:05:00,20:20:00
2021,Pulau Pinang,PNG01,06/12/2021,5:52:00,6:02:00,7:14:00,13:12:00,16:34:00,19:06:00,20:20:00
2021,Pulau Pinang,PNG01,07/12/2021,5:53:00,6:03:00,7:14:00,13:12:00,16:34:00,19:06:00,20:21:00
2021,Pulau Pinang,PNG01,08/12/2021,5:53:00,6:03:00,7:14:00,13:13:00,16:35:00,19:06:00,20:21:00
2021,Pulau Pinang,PNG01,09/12/2021,5:53:00,6:03:00,7:15:00,13:13:00,16:35:00,19:07:00,20:22:00
2021,Pulau Pinang,PNG01,10/12/2021,5:54:00,6:04:00,7:15:00,13:14:00,16:36:00,19:07:00,20:22:00
2021,Pulau Pinang,PNG01,11/12/2021,5:54:00,6:04:00,7:16:00,13:14:00,16:36:00,19:08:00,20:22:00
2021,Pulau Pinang,PNG01,12/12/2021,5:55:00,6:05:00,7:16:00,13:15:00,16:37:00,19:08:00,20:23:00
2021,Pulau Pinang,PNG01,13/12/2021,5:55:00,6:05:00,7:17:00,13:15:00,16:37:00,19:09:00,20:23:00
2021,Pulau Pinang,PNG01,14/12/2021,5:56:00,6:06:00,7:17:00,13:15:00,16:37:00,19:09:00,20:24:00
2021,Pulau Pinang,PNG01,15/12/2021,5:56:00,6:06:00,7:18:00,13:16:00,16:38:00,19:10:00,20:24:00
2021,Pulau Pinang,PNG01,16/12/2021,5:57:00,6:07:00,7:18:00,13:16:00,16:38:00,19:10:00,20:25:00
2021,Pulau Pinang,PNG01,17/12/2021,5:57:00,6:07:00,7:19:00,13:17:00,16:39:00,19:10:00,20:25:00
2021,Pulau Pinang,PNG01,18/12/2021,5:58:00,6:08:00,7:19:00,13:17:00,16:39:00,19:11:00,20:26:00
2021,Pulau Pinang,PNG01,19/12/2021,5:58:00,6:08:00,7:20:00,13:18:00,16:40:00,19:11:00,20:26:00
2021,Pulau Pinang,PNG01,20/12/2021,5:59:00,6:09:00,7:20:00,13:18:00,16:40:00,19:12:00,20:27:00
2021,Pulau Pinang,PNG01,21/12/2021,5:59:00,6:09:00,7:21:00,13:19:00,16:41:00,19:12:00,20:27:00
2021,Pulau Pinang,PNG01,22/12/2021,6:00:00,6:10:00,7:21:00,13:19:00,16:41:00,19:13:00,20:28:00
2021,Pulau Pinang,PNG01,23/12/2021,6:00:00,6:10:00,7:22:00,13:20:00,16:42:00,19:13:00,20:28:00
2021,Pulau Pinang,PNG01,24/12/2021,6:01:00,6:11:00,7:22:00,13:20:00,16:42:00,19:14:00,20:29:00
2021,Pulau Pinang,PNG01,25/12/2021,6:01:00,6:11:00,7:23:00,13:21:00,16:43:00,19:14:00,20:29:00
2021,Pulau Pinang,PNG01,26/12/2021,6:02:00,6:12:00,7:23:00,13:21:00,16:43:00,19:15:00,20:30:00
2021,Pulau Pinang,PNG01,27/12/2021,6:02:00,6:12:00,7:24:00,13:22:00,16:44:00,19:15:00,20:30:00
2021,Pulau Pinang,PNG01,28/12/2021,6:03:00,6:13:00,7:24:00,13:22:00,16:44:00,19:16:00,20:31:00
2021,Pulau Pinang,PNG01,29/12/2021,6:03:00,6:13:00,7:25:00,13:23:00,16:45:00,19:16:00,20:31:00
2021,Pulau Pinang,PNG01,30/12/2021,6:04:00,6:14:00,7:25:00,13:23:00,16:45:00,19:17:00,20:32:00
2021,Pulau Pinang,PNG01,31/12/2021,6:04:00,6:14:00,7:26:00,13:24:00,16:46:00,19:17:00,20:32:00
2021,Sabah,SBH01,01/01/2021,4:55:00,5:05:00,6:18:00,12:15:00,15:37:00,18:09:00,19:23:00
2021,Sabah,SBH01,02/01/2021,4:55:00,5:05:00,6:19:00,12:16:00,15:37:00,18:09:00,19:24:00
2021,Sabah,SBH01,03/01/2021,4:56:00,5:06:00,6:19:00,12:16:00,15:38:00,18:10:00,19:24:00
2021,Sabah,SBH01,04/01/2021,4:56:00,5:06:00,6:20:00,12:17:00,15:38:00,18:10:00,19:25:00
2021,Sabah,SBH01,05/01/2021,4:57:00,5:07:00,6:20:00,12:17:00,15:39:00,18:11:00,19:25:00
2021,Sabah,SBH01,06/01/2021,4:57:00,5:07:00,6:21:00,12:17:00,15:39:00,18:11:00,19:26:00
2021,Sabah,SBH01,07/01/2021,4:58:00,5:08:00,6:21:00,12:18:00,15:39:00,18:12:00,19:26:00
2021,Sabah,SBH01,08/01/2021,4:58:00,5:08:00,6:21:00,12:18:00,15:40:00,18:12:00,19:26:00
2021,Sabah,SBH01,09/01/2021,4:58:00,5:08:00,6:22:00,12:19:00,15:40:00,18:13:00,19:27:00
2021,Sabah,SBH01,10/01/2021,4:59:00,5:09:00,6:22:00,12:19:00,15:41:00,18:13:00,19:27:00
2021,Sabah,SBH01,11/01/2021,4:59:00,5:09:00,6:22:00,12:20:00,15:41:00,18:14:00,19:28:00
2021,Sabah,SBH01,12/01/2021,5:00:00,5:10:00,6:23:00,12:20:00,15:41:00,18:14:00,19:28:00
2021,Sabah,SBH01,13/01/2021,5:00:00,5:10:00,6:23:00,12:20:00,15:42:00,18:14:00,19:28:00
2021,Sabah,SBH01,14/01/2021,5:00:00,5:10:00,6:23:00,12:21:00,15:42:00,18:15:00,19:29:00
2021,Sabah,SBH01,15/01/2021,5:01:00,5:11:00,6:24:00,12:21:00,15:43:00,18:15:00,19:29:00
2021,Sabah,SBH01,16/01/2021,5:01:00,5:11:00,6:24:00,12:21:00,15:43:00,18:16:00,19:29:00
2021,Sabah,SBH01,17/01/2021,5:02:00,5:12:00,6:24:00,12:22:00,15:43:00,18:16:00,19:30:00
2021,Sabah,SBH01,18/01/2021,5:02:00,5:12:00,6:24:00,12:22:00,15:44:00,18:17:00,19:30:00
2021,Sabah,SBH01,19/01/2021,5:02:00,5:12:00,6:25:00,12:22:00,15:44:00,18:17:00,19:30:00
2021,Sabah,SBH01,20/01/2021,5:03:00,5:13:00,6:25:00,12:23:00,15:44:00,18:17:00,19:31:00
2021,Sabah,SBH01,21/01/2021,5:03:00,5:13:00,6:25:00,12:23:00,15:44:00,18:18:00,19:31:00
2021,Sabah,SBH01,22/01/2021,5:03:00,5:13:00,6:25:00,12:23:00,15:45:00,18:18:00,19:31:00
2021,Sabah,SBH01,23/01/2021,5:03:00,5:13:00,6:25:00,12:23:00,15:45:00,18:18:00,19:31:00
2021,Sabah,SBH01,24/01/2021,5:04:00,5:14:00,6:25:00,12:24:00,15:45:00,18:19:00,19:32:00
2021,Sabah,SBH01,25/01/2021,5:04:00,5:14:00,6:26:00,12:24:00,15:45:00,18:19:00,19:32:00
2021,Sabah,SBH01,26/01/2021,5:04:00,5:14:00,6:26:00,12:24:00,15:45:00,18:19:00,19:32:00
2021,Sabah,SBH01,27/01/2021,5:04:00,5:14:00,6:26:00,12:24:00,15:46:00,18:20:00,19:32:00
2021,Sabah,SBH01,28/01/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:20:00,19:32:00
2021,Sabah,SBH01,29/01/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:20:00,19:33:00
2021,Sabah,SBH01,30/01/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:21:00,19:33:00
2021,Sabah,SBH01,31/01/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:21:00,19:33:00
2021,Sabah,SBH01,01/02/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:21:00,19:33:00
2021,Sabah,SBH01,02/02/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:21:00,19:33:00
2021,Sabah,SBH01,03/02/2021,5:05:00,5:15:00,6:26:00,12:25:00,15:46:00,18:22:00,19:33:00
2021,Sabah,SBH01,04/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:22:00,19:33:00
2021,Sabah,SBH01,05/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:22:00,19:33:00
2021,Sabah,SBH01,06/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:22:00,19:34:00
2021,Sabah,SBH01,07/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:22:00,19:34:00
2021,Sabah,SBH01,08/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,09/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,10/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,11/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,12/02/2021,5:06:00,5:16:00,6:26:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,13/02/2021,5:06:00,5:16:00,6:25:00,12:26:00,15:46:00,18:23:00,19:34:00
2021,Sabah,SBH01,14/02/2021,5:06:00,5:16:00,6:25:00,12:26:00,15:45:00,18:23:00,19:34:00
2021,Sabah,SBH01,15/02/2021,5:06:00,5:16:00,6:25:00,12:26:00,15:45:00,18:23:00,19:34:00
2021,Sabah,SBH01,16/02/2021,5:05:00,5:15:00,6:25:00,12:26:00,15:45:00,18:23:00,19:34:00
2021,Sabah,SBH01,17/02/2021,5:05:00,5:15:00,6:25:00,12:26:00,15:45:00,18:24:00,19:34:00
2021,Sabah,SBH01,18/02/2021,5:05:00,5:15:00,6:24:00,12:26:00,15:44:00,18:24:00,19:34:00
2021,Sabah,SBH01,19/02/2021,5:05:00,5:15:00,6:24:00,12:25:00,15:44:00,18:24:00,19:34:00
2021,Sabah,SBH01,20/02/2021,5:05:00,5:15:00,6:24:00,12:25:00,15:44:00,18:24:00,19:34:00
2021,Sabah,SBH01,21/02/2021,5:05:00,5:15:00,6:24:00,12:25:00,15:43:00,18:24:00,19:34:00
2021,Sabah,SBH01,22/02/2021,5:05:00,5:15:00,6:23:00,12:25:00,15:43:00,18:24:00,19:34:00
2021,Sabah,SBH01,23/02/2021,5:04:00,5:14:00,6:23:00,12:25:00,15:43:00,18:24:00,19:34:00
2021,Sabah,SBH01,24/02/2021,5:04:00,5:14:00,6:23:00,12:25:00,15:42:00,18:24:00,19:33:00
2021,Sabah,SBH01,25/02/2021,5:04:00,5:14:00,6:23:00,12:25:00,15:42:00,18:24:00,19:33:00
2021,Sabah,SBH01,26/02/2021,5:04:00,5:14:00,6:22:00,12:25:00,15:41:00,18:24:00,19:33:00
2021,Sabah,SBH01,27/02/2021,5:03:00,5:13:00,6:22:00,12:24:00,15:41:00,18:24:00,19:33:00
2021,Sabah,SBH01,28/02/2021,5:03:00,5:13:00,6:22:00,12:24:00,15:41:00,18:24:00,19:33:00
2021,Sabah,SBH01,01/03/2021,5:03:00,5:13:00,6:21:00,12:24:00,15:40:00,18:24:00,19:33:00
2021,Sabah,SBH01,02/03/2021,5:03:00,5:13:00,6:21:00,12:24:00,15:40:00,18:23:00,19:33:00
2021,Sabah,SBH01,03/03/2021,5:02:00,5:12:00,6:21:00,12:24:00,15:39:00,18:23:00,19:33:00
2021,Sabah,SBH01,04/03/2021,5:02:00,5:12:00,6:20:00,12:23:00,15:38:00,18:23:00,19:33:00
2021,Sabah,SBH01,05/03/2021,5:02:00,5:12:00,6:20:00,12:23:00,15:38:00,18:23:00,19:32:00
2021,Sabah,SBH01,06/03/2021,5:01:00,5:11:00,6:20:00,12:23:00,15:37:00,18:23:00,19:32:00
2021,Sabah,SBH01,07/03/2021,5:01:00,5:11:00,6:19:00,12:23:00,15:37:00,18:23:00,19:32:00
2021,Sabah,SBH01,08/03/2021,5:01:00,5:11:00,6:19:00,12:22:00,15:36:00,18:23:00,19:32:00
2021,Sabah,SBH01,09/03/2021,5:00:00,5:10:00,6:18:00,12:22:00,15:35:00,18:23:00,19:32:00
2021,Sabah,SBH01,10/03/2021,5:00:00,5:10:00,6:18:00,12:22:00,15:35:00,18:23:00,19:32:00
2021,Sabah,SBH01,11/03/2021,5:00:00,5:10:00,6:18:00,12:22:00,15:34:00,18:23:00,19:32:00
2021,Sabah,SBH01,12/03/2021,4:59:00,5:09:00,6:17:00,12:21:00,15:33:00,18:23:00,19:32:00
2021,Sabah,SBH01,13/03/2021,4:59:00,5:09:00,6:17:00,12:21:00,15:33:00,18:22:00,19:31:00
2021,Sabah,SBH01,14/03/2021,4:58:00,5:08:00,6:16:00,12:21:00,15:32:00,18:22:00,19:31:00
2021,Sabah,SBH01,15/03/2021,4:58:00,5:08:00,6:16:00,12:21:00,15:31:00,18:22:00,19:31:00
2021,Sabah,SBH01,16/03/2021,4:58:00,5:08:00,6:16:00,12:20:00,15:31:00,18:22:00,19:31:00
2021,Sabah,SBH01,17/03/2021,4:57:00,5:07:00,6:15:00,12:20:00,15:30:00,18:22:00,19:31:00
2021,Sabah,SBH01,18/03/2021,4:57:00,5:07:00,6:15:00,12:20:00,15:29:00,18:22:00,19:31:00
2021,Sabah,SBH01,19/03/2021,4:56:00,5:06:00,6:14:00,12:19:00,15:28:00,18:22:00,19:31:00
2021,Sabah,SBH01,20/03/2021,4:56:00,5:06:00,6:14:00,12:19:00,15:27:00,18:21:00,19:30:00
2021,Sabah,SBH01,21/03/2021,4:55:00,5:05:00,6:13:00,12:19:00,15:27:00,18:21:00,19:30:00
2021,Sabah,SBH01,22/03/2021,4:55:00,5:05:00,6:13:00,12:19:00,15:26:00,18:21:00,19:30:00
2021,Sabah,SBH01,23/03/2021,4:54:00,5:04:00,6:12:00,12:18:00,15:25:00,18:21:00,19:30:00
2021,Sabah,SBH01,24/03/2021,4:54:00,5:04:00,6:12:00,12:18:00,15:24:00,18:21:00,19:30:00
2021,Sabah,SBH01,25/03/2021,4:54:00,5:04:00,6:12:00,12:18:00,15:23:00,18:21:00,19:30:00
2021,Sabah,SBH01,26/03/2021,4:53:00,5:03:00,6:11:00,12:17:00,15:22:00,18:20:00,19:30:00
2021,Sabah,SBH01,27/03/2021,4:53:00,5:03:00,6:11:00,12:17:00,15:21:00,18:20:00,19:29:00
2021,Sabah,SBH01,28/03/2021,4:52:00,5:02:00,6:10:00,12:17:00,15:20:00,18:20:00,19:29:00
2021,Sabah,SBH01,29/03/2021,4:52:00,5:02:00,6:10:00,12:16:00,15:19:00,18:20:00,19:29:00
2021,Sabah,SBH01,30/03/2021,4:51:00,5:01:00,6:09:00,12:16:00,15:18:00,18:20:00,19:29:00
2021,Sabah,SBH01,31/03/2021,4:51:00,5:01:00,6:09:00,12:16:00,15:17:00,18:20:00,19:29:00
2021,Sabah,SBH01,01/04/2021,4:50:00,5:00:00,6:08:00,12:16:00,15:16:00,18:20:00,19:29:00
2021,Sabah,SBH01,02/04/2021,4:50:00,5:00:00,6:08:00,12:15:00,15:15:00,18:19:00,19:29:00
2021,Sabah,SBH01,03/04/2021,4:49:00,4:59:00,6:08:00,12:15:00,15:15:00,18:19:00,19:29:00
2021,Sabah,SBH01,04/04/2021,4:49:00,4:59:00,6:07:00,12:15:00,15:15:00,18:19:00,19:29:00
2021,Sabah,SBH01,05/04/2021,4:48:00,4:58:00,6:07:00,12:14:00,15:16:00,18:19:00,19:29:00
2021,Sabah,SBH01,06/04/2021,4:48:00,4:58:00,6:06:00,12:14:00,15:16:00,18:19:00,19:28:00
2021,Sabah,SBH01,07/04/2021,4:47:00,4:57:00,6:06:00,12:14:00,15:17:00,18:19:00,19:28:00
2021,Sabah,SBH01,08/04/2021,4:47:00,4:57:00,6:05:00,12:14:00,15:17:00,18:19:00,19:28:00
2021,Sabah,SBH01,09/04/2021,4:46:00,4:56:00,6:05:00,12:13:00,15:18:00,18:18:00,19:28:00
2021,Sabah,SBH01,10/04/2021,4:46:00,4:56:00,6:05:00,12:13:00,15:18:00,18:18:00,19:28:00
2021,Sabah,SBH01,11/04/2021,4:45:00,4:55:00,6:04:00,12:13:00,15:19:00,18:18:00,19:28:00
2021,Sabah,SBH01,12/04/2021,4:45:00,4:55:00,6:04:00,12:12:00,15:19:00,18:18:00,19:28:00
2021,Sabah,SBH01,13/04/2021,4:44:00,4:54:00,6:03:00,12:12:00,15:20:00,18:18:00,19:28:00
2021,Sabah,SBH01,14/04/2021,4:44:00,4:54:00,6:03:00,12:12:00,15:20:00,18:18:00,19:28:00
2021,Sabah,SBH01,15/04/2021,4:43:00,4:53:00,6:03:00,12:12:00,15:20:00,18:18:00,19:28:00
2021,Sabah,SBH01,16/04/2021,4:43:00,4:53:00,6:02:00,12:11:00,15:21:00,18:18:00,19:28:00
